,name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade,popularity,combined_difficulty,difficulty_sport_trad,number_near_grades,diff_nearby_grades,safety_numerical,commitment_numerical,aid_numerical
391,Problem C SDS,1.0,1,V0+,['Boulder'],10.0,1,,,California,Unknown Soldier…,0,0,"['V0', 'V0', 'V0']",,1.6474268222689858,2,,3,0.0,,1,
405,Dusty Coffee,2.8,97,V4,['Boulder'],12.0,1,,,Nevada,Kraft Boulders,2,3,"['V5', 'V5-6', 'V4+', 'V4-', 'V4', 'V2']",,2.7948454453524283,6,,6,0.0,,1,
408,Flake Direct,2.2,23,V2+,['Boulder'],12.0,1,,,California,Outback Bouldering,3,1,"['V4+', 'V4', 'V6']",,2.203952235189082,4,,3,2.666666666666667,,1,
410,Vibrator,2.0,1,V2,['Boulder'],15.0,1,,,California,Cap Rock Boulde…,3,0,['V1+'],,2.1474268222689856,4,,1,1.0,,1,
412,Struggling Man,2.0,1,V0+,['Boulder'],15.0,1,,,California,Jimmy Cliff Area,1,0,"['V1+', 'V4', 'V2', 'V-easy', 'V-easy', 'V-easy', 'V1', 'V0+', 'V-easy']",,2.1474268222689856,2,,9,0.44444444444444464,,1,
417,Pothole Slab,1.8,28,V-easy,['Boulder'],13.0,1,,,California,HVCG West,3,0,"['V-easy', 'V-easy', 'V0', 'V0', 'V-easy', 'V-easy', 'V-easy']",,1.8170639187771715,1,,7,0.2857142857142858,,1,
422,Problem J,2.9,7,V1,['Boulder'],12.0,1,,,California,Horseshoe Lake,1,0,"['V0-', 'V0-', 'V0-', 'V0', 'V0', 'V2', 'V2', 'V4+', 'V3', 'V3', 'V1', 'V0+', 'V-easy', 'V2', 'V2', 'V2+', 'V1', 'V1+', 'V1']",,2.8243567055672467,3,,19,0.2105263157894739,,1,
430,Imodium Podium,4.0,1,V3+,['Boulder'],25.0,1,R,,California,Curry Village,2,0,['V1+'],,3.1474268222689856,5,,1,2.0,2.0,1,
435,Bouncer,2.0,1,V2,['Boulder'],12.0,1,,,California,Dreamers,1,0,"['V2+', 'V2', 'V1', 'V3']",,2.1474268222689856,4,,4,0.0,,1,
437,Molly Heitz's Baltic C,1.0,3,V1,['Boulder'],12.0,1,,,California,Central - Maxim…,1,0,"['V0+', 'V0']",,1.3237134111344928,3,,2,1.0,,1,
443,Crumbs Highball,4.0,1,V1,['Boulder'],30.0,1,R,,California,HWY 140,1,0,[],,3.1474268222689856,3,,0,,2.0,1,
444,Sweet Tooth,1.6,8,V1+,['Boulder'],10.0,1,,,California,Chocolate Boulders,3,0,"['V-easy', 'V-easy', 'V-easy', 'V0']",,1.677205960504219,3,,4,1.75,,1,
446,Toe Jam,2.9,11,V3,['Boulder'],10.0,1,,,California,Dreamers,6,1,"['V2', 'V2+', 'V2', 'V1']",,2.8495711370448307,5,,4,1.25,,1,
447,Flakey Boulder Center,1.6,5,V0+,['Boulder'],17.0,1,,,California,Turtle Rock Cir…,1,0,['V-easy'],,1.7158089407563288,2,,1,1.0,,1,
449,Dino's Egg,2.0,26,V0,['Boulder'],15.0,1,R,,California,Outback Bouldering,1,2,"['V0-', 'V-easy', 'V4', 'V0', 'V2', 'V-easy', 'V-easy', 'V2+', 'V-easy']",,2.010920505353258,2,,9,0.44444444444444464,2.0,1,
451,Baby Back,1.0,1,V3,['Boulder'],12.0,1,,,California,Razor Back Area,1,0,['V4'],,1.6474268222689858,5,,1,1.0,,1,
454,Spot My Brain Stem,1.0,1,V3,['Boulder'],8.0,1,,,California,Middle Meadow,1,0,[],,1.6474268222689858,5,,0,,,1,
458,Mantle,2.0,1,V2,['Boulder'],12.0,1,,,California,Casa Diablo Bou…,1,0,"['V4', 'V6', 'V1', 'V0-1']",,2.1474268222689856,4,,4,0.75,,1,
466,Wake me up when September ends,3.0,1,V2,['Boulder'],15.0,1,,,Nevada,09-Icebox Canyon,1,0,['V2-3'],,2.6474268222689856,4,,1,0.0,,1,
469,Gripped and Grunged,3.0,1,V4,['Boulder'],15.0,1,,,California,Outback Bouldering,0,0,['V2'],,2.6474268222689856,6,,1,2.0,,1,
470,Can I Help You?,2.0,1,V2,['Boulder'],10.0,1,,,Nevada,Library,1,0,"['V1', 'V3', 'V5']",,2.1474268222689856,4,,3,1.0,,1,
474,Center,2.5,2,V3,['Boulder'],10.0,1,,,Nevada,Gateway Canyon…,0,0,"['V1', 'V5-6', 'V6', 'V1', 'V2+', 'V4']",,2.431617881512657,5,,6,0.16666666666666696,,1,
476,Colin Goes Mental,2.5,2,V7,['Boulder'],20.0,1,,,California,Checkerboard Area,0,2,"['V3', 'V8', 'V4']",,2.431617881512657,9,,3,2.0,,1,
480,Miledi (yabo),3.0,1,V5,['Boulder'],18.0,1,PG13,,California,Miledi Boulders,0,0,"['V0', 'V-easy', 'V4', 'V6', 'V3', 'V-easy']",,2.6474268222689856,7,,6,3.1666666666666665,1.0,1,
481,Planet Y,2.5,4,V3,['Boulder'],21.0,1,R,,California,Planet X Area,0,0,"['V6', 'V0+']",,2.4589707289075946,5,,2,0.0,2.0,1,
485,Northern Lights,2.0,1,V5,['Boulder'],8.0,1,,,California,T J Slabs,0,0,[],,2.1474268222689856,7,,0,,,1,
486,Corner Arete,2.0,2,V1,['Boulder'],18.0,1,,,California,Ryan Campground…,2,0,"['V0', 'V6', 'V4', 'V0-', 'V-easy']",,2.0982845481793237,3,,5,0.7999999999999998,,1,
489,J.B.'s Corner,4.0,4,V4,['Boulder'],20.0,1,PG13,,California,Puppy Boulders,1,0,"['V3-4', 'V3', 'V4-5', 'V0', 'V5']",,3.658970728907595,6,,5,1.0,1.0,1,
492,Bob,1.5,4,V1,['Boulder'],11.0,1,,,California,Jimmy Cliff Area,2,0,"['V-easy', 'V0', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V3']",,1.6589707289075946,3,,8,1.125,,1,
497,Troglodyte,2.0,1,V8,['Boulder'],8.0,1,,,California,Rock Creek Boul…,1,0,"['V1', 'V12']",,2.1474268222689856,10,,2,1.5,,1,
501,Miledi,3.7,10,V3,['Boulder'],25.0,1,R,,California,Miledi Boulders,4,4,"['V0', 'V-easy', 'V4', 'V6', 'V5', 'V-easy']",,3.572259422230725,5,,6,0.833333333333333,2.0,1,
502,Feel the Grit,2.2,10,V5,['Boulder'],9.0,1,,,California,HVCG North,1,1,['V3'],,2.208623058594361,7,,1,2.0,,1,
504,Right Problema,1.0,1,V1-,['Boulder'],8.0,1,,,California,Black Rock Cany…,1,0,"['V1', 'V3', 'V2']",,1.6474268222689858,3,,3,1.0,,1,
509,Flow-Bee,1.8,10,V0,['Boulder'],12.0,1,,,California,Dreamers,2,0,"['V0', 'V0', 'V0', 'V0', 'V0', 'V0', 'V0', 'V1']",,1.8449866949579974,2,,8,0.125,,1,
511,Lemon,2.0,5,V3,['Boulder'],21.0,1,,,California,HVCG East,0,1,['V7'],,2.049142274089662,5,,1,4.0,,1,
513,Yabo Roof,3.0,122,V3,['Boulder'],6.0,1,,,California,JBMF Boulders,3,4,"['V4', 'V0', 'V4', 'V3', 'V6']",,2.9942671028011216,5,,5,0.40000000000000036,,1,
517,Flatface Left,2.0,1,V2,['Boulder'],12.0,1,,,California,Jimmy Cliff Area,2,0,"['V1+', 'V4', 'V-easy', 'V-easy', 'V0+', 'V-easy', 'V1', 'V0+', 'V-easy']",,2.1474268222689856,4,,9,1.7777777777777777,,1,
519,Pixie Slab Left,1.2,13,V0-,['Boulder'],10.0,1,,,California,Indian Cove CG,1,0,"['V3', 'V3', 'V1', 'V1', 'V-easy', 'V-easy', 'V6', 'V0-', 'V0', 'V-easy']",,1.2782038317527122,2,,10,1.1,,1,
520,Fish Flakes,1.0,1,V-easy,['Boulder'],20.0,1,,,California,Varnished Wall…,1,0,"['V1', 'V-easy']",,1.6474268222689858,1,,2,1.0,,1,
527,War Drum,1.0,1,V1,['Boulder'],12.0,1,,,California,Little Bighorn…,1,0,"['V1+', 'V3-', 'V0-', 'V0+', 'V4-', 'V4-', 'V0-', 'V-easy', 'V3']",,1.6474268222689858,3,,9,0.5555555555555554,,1,
532,Sock Knocker,3.1,15,V3,['Boulder'],30.0,1,PG13,,Nevada,Windy Canyon Bo…,0,1,"['V1', 'V6', 'V1']",,3.0496783527836233,5,,3,0.33333333333333304,1.0,1,
533,Prune Candy,3.0,2,V9,['Boulder'],15.0,1,,,California,Talladega Night…,1,1,['V6'],,2.7649512148459907,11,,1,3.0,,1,
538,Wet Hug,3.0,1,V0+,['Boulder'],12.0,1,PG13,,California,Wawona,0,0,"['V4', 'V3', 'V2']",,2.6474268222689856,2,,3,3.0,1.0,1,
539,West Slab,2.5,2,V1,['Boulder'],15.0,1,,,California,Housekeeping,1,0,"['V3', 'V0', 'V2', 'V5', 'V4-5', 'V8', 'V0', 'V0', 'V3', 'V3']",,2.431617881512657,3,,10,1.7999999999999998,,1,
541,The Eyebrow - Red Stone Remix,2.0,1,V0,['Boulder'],7.0,1,,,California,Dreamers,1,0,"['V2+', 'V-easy', 'V-easy', 'V2', 'V1', 'V-easy', 'V-easy']",,2.1474268222689856,2,,7,0.1428571428571428,,1,
543,East Face - Undercling,3.0,1,V2+,['Boulder'],12.0,1,,,Nevada,Black Velvet Ca…,1,0,"['V3-', 'V2', 'V3', 'V-easy', 'V0', 'V0+', 'V0', 'V0+', 'V1', 'V1+', 'V0-1']",,2.6474268222689856,4,,11,1.1818181818181817,,1,
553,Meadow Muffin,1.0,1,V2,['Boulder'],21.0,1,R,,California,Hall of Horrors…,1,0,"['V2', 'V6', 'V5', 'V6', 'V4', 'V6', 'V4', 'V4', 'V3', 'V3', 'V2-3', 'V0', 'V1']",,1.6474268222689858,4,,13,1.5384615384615383,2.0,1,
555,Seven Grain Arete,2.4,11,V1,['Boulder'],10.0,1,,,California,Stonehenge Boul…,4,0,"['V0', 'V-easy', 'V-easy', 'V2']",,2.391237803711497,3,,4,1.0,,1,
559,Booger Sugar,1.0,1,V3-4,['Boulder'],15.0,1,,,Nevada,W Cluster,0,0,"['V1', 'V4-5', 'V1+', 'V3', 'V3', 'V5-']",,1.6474268222689858,5,,6,0.16666666666666696,,1,
562,Thin Lizzie,3.5,26,V8,['Boulder'],10.0,1,,,California,Outback Bouldering,3,4,"['V3', 'V6', 'V0', 'V3']",,3.4553649497977026,10,,4,5.0,,1,
564,Bruce Lee,3.6,5,V8,['Boulder'],20.0,1,,,California,Camp 4 Boulders,1,8,[],,3.3824756074229954,10,,0,,,1,
566,Picture Perfect (sit),3.0,10,V5,['Boulder'],15.0,1,,,California,Stonehenge Boul…,3,1,"['V0-', 'V1', 'V-easy', 'V0', 'V1-', 'V5']",,2.935895785867088,7,,6,4.0,,1,
569,Ample Mantle,3.0,1,V1,['Boulder'],15.0,1,,,California,Cap Rock Boulde…,1,0,['V4'],,2.6474268222689856,3,,1,3.0,,1,
571,Unnamed V5,3.0,1,V5,['Boulder'],15.0,1,,,California,Gunks,0,0,[],,2.6474268222689856,7,,0,,,1,
573,Geriatric Burns Off Young Guns,2.0,1,V3,['Boulder'],15.0,1,,,California,Dreamers,1,0,"['V0', 'V0', 'V0', 'V4', 'V0', 'V1', 'V0', 'V0-', 'V2', 'V0']",,2.1474268222689856,5,,10,2.3,,1,
574,Hit Man,2.4,36,V4,['Boulder'],8.0,1,,,California,Camp 4 Boulders,1,2,"['V0-', 'V12', 'V0+', 'V2', 'V0-']",,2.3971582066091344,6,,5,1.2000000000000002,,1,
577,Face and Seam,2.0,2,V5,['Boulder'],15.0,1,,,Nevada,Oak Creek Canyo…,2,0,['V5'],,2.0982845481793237,7,,1,0.0,,1,
579,Unnamed .9,1.0,1,V-easy,['Boulder'],13.0,1,,,California,Loveland Boulde…,1,0,"['V-easy', 'V-easy']",,1.6474268222689858,1,,2,0.0,,1,
580,Into The Dry Spell,1.0,1,V1,['Boulder'],12.0,1,,,California,Wawona,1,0,"['V2+', 'V0+', 'V1+', 'V3', 'V2+', 'V-easy']",,1.6474268222689858,3,,6,0.16666666666666652,,1,
582,Lunge For It (aka All Lunged Out),2.4,28,V3,['Boulder'],10.0,1,,,California,Cap Rock Boulde…,3,3,"['V6', 'V2', 'V1']",,2.396374263604758,5,,3,0.0,,1,
585,Sweet Surprise,1.0,2,V0-,['Boulder'],15.0,1,,,California,HVCG East,1,0,"['V0+', 'V-easy', 'V1', 'V1']",,1.4316178815126572,2,,4,0.25,,1,
591,Give Thanks and Praises,1.0,1,V0-,['Boulder'],15.0,1,,,California,Jimmy Cliff Area,0,0,"['V1', 'V-easy', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V3']",,1.6474268222689858,2,,8,0.0,,1,
592,The Hidden Prow,2.0,2,V3+,['Boulder'],16.0,1,PG13,,California,Central - Maxim…,1,0,"['V5', 'V0', 'V0+', 'V1', 'V0', 'V1']",,2.0982845481793237,5,,6,1.8333333333333335,1.0,1,
594,Problem M SDS,2.0,1,V2+,['Boulder'],11.0,1,,,California,Horseshoe Lake,1,0,"['V0-', 'V0-', 'V0-', 'V0', 'V0', 'V2', 'V2', 'V1', 'V4+', 'V3', 'V3', 'V1', 'V0+', 'V-easy', 'V2', 'V2', 'V1', 'V1+', 'V1']",,2.1474268222689856,4,,19,0.8421052631578947,,1,
605,The Halfling,2.5,56,V1+,['Boulder'],15.0,1,,,California,Hang,2,1,"['V3', 'V3']",,2.4964009411322445,3,,2,2.0,,1,
606,Shamrock,2.0,1,V2,['Boulder'],12.0,1,X,,California,June Lake Boul…,1,0,"['V1+', 'V2-3', 'V1+', 'V3-4']",,2.1474268222689856,4,,4,0.25,3.0,1,
607,Mukatsuku,1.5,2,V0-1,['Boulder'],15.0,1,,,California,JBMF Boulders,1,1,"['V1', 'V3', 'V2', 'V-easy', 'V5', 'V3', 'V0-', 'V3', 'V3']",,1.7649512148459905,2,,9,2.1111111111111107,,1,
610,Leather Pant Disco,1.5,2,V0,['Boulder'],18.0,1,PG13,,California,Dreamers,2,0,"['V0', 'V0', 'V0', 'V0', 'V0', 'V0', 'V0', 'V1']",,1.7649512148459905,2,,8,0.125,1.0,1,
611,Snack,1.8,10,V-easy,['Boulder'],10.0,1,,,California,HVCG West,3,0,"['V-easy', 'V-easy', 'V-easy', 'V-easy', 'V1', 'V-easy', 'V-easy']",,1.8449866949579974,1,,7,0.2857142857142858,,1,
617,Double Dyno,3.1,53,V3,['Boulder'],12.0,1,,,California,Knobs,2,4,"['V4', 'V7', 'V7', 'V5', 'V3', 'V0']",,3.0850898823062587,5,,6,1.333333333333333,,1,
620,Blip Trip,1.0,2,V0-,['Boulder'],15.0,1,,,California,Embryo Area,0,0,"['V-easy', 'V1', 'V-easy', 'V4', 'V1']",,1.4316178815126572,2,,5,0.7999999999999998,,1,
621,Dominator,4.0,1,V12,['Boulder'],15.0,1,,,California,Camp 4 Boulders,0,0,"['V0-', 'V0+', 'V4', 'V2', 'V0-']",,3.1474268222689856,14,,5,10.8,,1,
622,Outback Crack,1.5,2,V0-1,['Boulder'],15.0,1,,,California,HVCG West,1,3,[],,1.7649512148459905,2,,0,,,1,
623,Chocolate Roof Center,2.6,5,V5,['Boulder'],12.0,1,,,California,Chocolate Boulders,1,0,"['V4', 'V3']",,2.5491422740896623,7,,2,1.5,,1,
633,Pretzel Left,1.5,4,V1,['Boulder'],7.0,1,,,Nevada,Kraft Boulders,0,0,"['V2', 'V4', 'V6']",,1.6589707289075946,3,,3,3.0,,1,
635,Duck-Hit Traverse,3.0,1,V1,['Boulder'],20.0,1,,,California,Camp 4 Boulders,0,0,"['V5', 'V7', 'V6', 'V2']",,2.6474268222689856,3,,4,4.0,,1,
640,Problem 08,1.0,3,V-easy,['Boulder'],12.0,1,,,California,Mammoth Lakes…,1,0,"['V2', 'V2', 'V-easy', 'V0-', 'V0', 'V1', 'V4', 'V1+', 'V0', 'V1', 'V-easy', 'V-easy', 'V0+', 'V1', 'V-easy', 'V-easy', 'V0+', 'V2', 'V1+', 'V1', 'V0', 'V-easy', 'V1+', 'V3', 'V2', 'V4', 'V1', 'V0-', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V-easy', 'V0-', 'V0', 'V0', 'V0-', 'V-easy', 'V-easy', 'V-easy']",,1.3237134111344928,1,,43,1.2790697674418605,,1,
643,Sister Suffragette,2.0,2,V0,['Boulder'],12.0,1,,,California,Mary Poppins Bo…,1,0,['V-easy'],,2.0982845481793237,2,,1,1.0,,1,
644,Pothole Problem 1,2.0,25,V0,['Boulder'],11.0,1,,,California,HVCG West,1,3,"['V-easy', 'V-easy', 'V-easy', 'V0', 'V-easy', 'V-easy', 'V-easy']",,2.011340524789922,2,,7,0.8571428571428572,,1,
646,Sad Robot,2.7,3,V9-,['Boulder'],8.0,1,,,Nevada,Willow Springs…,1,0,['V10'],,2.598713411134493,11,,1,1.0,,1,
648,Showdown,1.6,5,V2,['Boulder'],8.0,1,,,Nevada,Red Spring Boul…,0,0,"['V6', 'V2', 'V0']",,1.7158089407563288,4,,3,0.666666666666667,,1,
649,Did it Up,2.8,6,V4,['Boulder'],15.0,1,PG13,,California,Cathedral Boulders,0,0,"['V8-', 'V6', 'V5']",,2.7278362349339957,6,,3,2.333333333333334,1.0,1,
653,Pillbox,1.5,18,V-easy,['Boulder'],14.0,1,,,California,Cap Rock Boulde…,1,0,"['V0', 'V-easy', 'V3', 'V-easy', 'V-easy', 'V0-1', 'V0', 'V2', 'V0']",,1.5418344023441037,1,,9,1.2222222222222223,,1,
655,Thunder Crack,1.0,1,V2-3,['Boulder'],6.0,1,,,California,Ugly Duckling Area,0,0,"['V7-8', 'V4', 'V5']",,1.6474268222689858,4,,3,3.333333333333333,,1,
656,Golden Shower,4.0,1,V10,['Boulder'],25.0,1,R,,California,Pollen Grains /…,3,0,"['V5', 'V6', 'V4', 'V4-', 'V7']",,3.1474268222689856,12,,5,4.8,2.0,1,
659,Morechachmo,2.0,1,V3-4,['Boulder'],6.0,1,,,California,Rock Creek Boul…,0,0,"['V4', 'V-easy', 'V7', 'V3-4', 'V2']",,2.1474268222689856,5,,5,0.0,,1,
661,Problem 7,1.3,6,V0-,['Boulder'],10.0,1,,,California,Catacombs,1,0,"['V0', 'V0', 'V1', 'V2', 'V1+', 'V1', 'V0', 'V2', 'V1', 'V0-']",,1.4421219492197102,2,,10,0.7999999999999998,,1,
663,Finger Buckets,3.2,5,V2,['Boulder'],15.0,1,,,California,Rd Boulder Area,2,0,"['V3', 'V4', 'V0', 'V2+', 'V1', 'V0', 'V6']",,3.0491422740896623,4,,7,0.2857142857142856,,1,
665,The Prayer,3.4,25,V6,['Boulder'],15.0,1,,,Nevada,Red Spring Boul…,0,1,"['V5', 'V3', 'V11', 'V10']",,3.357494370943768,8,,4,1.25,,1,
666,Plankton,1.0,1,V0-1,['Boulder'],15.0,1,,,Nevada,S Seas Bouldering,0,0,"['V0', 'V0']",,1.6474268222689858,2,,2,0.0,,1,
668,Dirty,1.0,1,V3,['Boulder'],10.0,1,,,California,Ghetto,1,0,"['V6', 'V2', 'V1']",,1.6474268222689858,5,,3,0.0,,1,
674,Oompa Loompa,3.2,45,V5,['Boulder'],8.0,1,,,Nevada,Kraft Boulders,2,7,"['V2', 'V2-3', 'V6', 'V2-3', 'V2', 'V1', 'V0', 'V0', 'V2', 'V8', 'V9', 'V6', 'V1', 'V3', 'V5', 'V9', 'V2', 'V12', 'V2']",,3.180322905316043,7,,19,1.1052631578947372,,1,
675,Forget Me,2.0,1,V3,['Boulder'],10.0,1,,,California,Sherwin Secrets,0,0,"['V6', 'V2', 'V4']",,2.1474268222689856,5,,3,1.0,,1,
682,Night Crawler,1.0,3,V0+,['Boulder'],25.0,1,,,California,Real Hidden Val…,1,0,"['V2', 'V4']",,1.3237134111344928,2,,2,3.0,,1,
692,Palomino,1.0,1,V1,['Boulder'],13.0,1,,,California,Jimmy Cliff Area,1,0,"['V-easy', 'V-easy', 'V2', 'V0-', 'V5']",,1.6474268222689858,3,,5,0.0,,1,
701,Areet's Arête,4.0,2,V3,['Boulder'],16.0,1,,,Nevada,Dirty Rail Area,1,0,[],,3.431617881512657,5,,0,,,1,
704,Problem A,1.0,1,V0-,['Boulder'],12.0,1,,,California,W Valley,1,0,"['V0-', 'V1']",,1.6474268222689858,2,,2,0.5,,1,
706,Pothole Mantel 2,1.6,17,V-easy,['Boulder'],12.0,1,,,California,HVCG West,0,0,"['V-easy', 'V-easy', 'V0', 'V0', 'V-easy', 'V-easy', 'V-easy']",,1.6386029802521094,1,,7,0.2857142857142858,,1,
711,Manx,1.9,20,V-easy,['Boulder'],16.0,1,,,California,Manx Boulders,3,1,"['V2', 'V3', 'V1', 'V0', 'V4', 'V2+', 'V0-', 'V1', 'V3', 'V2']",,1.918802554501808,1,,10,2.8,,1,
714,Cossaboom Bang Bang,2.7,10,V0,['Boulder'],12.0,1,,,California,Catacombs,1,0,"['V2+', 'V0-', 'V0-', 'V1', 'V0-', 'V1']",,2.6631685131398157,2,,6,0.6666666666666665,,1,
715,Faro,2.1,10,V1,['Boulder'],15.0,1,,,California,King Dome Area,1,1,"['V-easy', 'V0-', 'V-easy', 'V-easy', 'V2', 'V0']",,2.1177139676852703,3,,6,1.1666666666666667,,1,
718,Jack of all Trades,3.1,17,V5,['Boulder'],12.0,1,,,Nevada,Gateway Canyon…,3,4,"['V2', 'V2']",,3.055269646918776,7,,2,3.0,,1,
724,Psycho Roof,2.0,1,V2,['Boulder'],20.0,1,,,California,Quail Springs B…,1,0,"['V4', 'V2-3', 'V2', 'V4', 'V2', 'V3', 'V0-1', 'V0', 'V1', 'V3', 'V5', 'V2', 'V4', 'V3', 'V4', 'V2', 'V0', 'V4', 'V3', 'V4', 'V0']",,2.1474268222689856,4,,21,0.4761904761904763,,1,
725,Cresent Face,2.0,1,V6,['Boulder'],14.0,1,,,California,Ghetto,2,0,"['V3', 'V2', 'V1']",,2.1474268222689856,8,,3,4.0,,1,
728,Simpson Slap,2.0,4,V3,['Boulder'],15.0,1,,,California,Trashcan Rock Area,2,2,"['V-easy', 'V-easy', 'V-easy', 'V-easy', 'V1', 'V0+', 'V0', 'V1']",,2.0589707289075942,5,,8,3.25,,1,
734,Arete,2.0,1,V0,['Boulder'],12.0,1,,,California,Middle Meadow,1,0,"['V0', 'V1']",,2.1474268222689856,2,,2,0.5,,1,
736,Finish Line,3.3,7,V4-5,['Boulder'],12.0,1,,,Nevada,Red Spring Boul…,3,2,[],,3.1743567055672464,6,,0,,,1,
737,The Slopster,2.9,8,V6,['Boulder'],18.0,1,,,California,Sentinel Boulders,0,1,"['V4', 'V4', 'V7-', 'V7', 'V8', 'V6']",,2.832761516059774,8,,6,0.0,,1,
738,Right Arête,2.3,3,V3,['Boulder'],12.0,1,,,Nevada,W Cluster,2,0,"['V1', 'V9', 'V8-9', 'V6']",,2.298713411134493,5,,4,3.0,,1,
740,Basic,2.0,1,V1,['Boulder'],8.0,1,,,Nevada,S Seas Bouldering,0,0,"['V6-7', 'V2', 'V0', 'V2']",,2.1474268222689856,3,,4,1.5,,1,
741,Fry Problem,3.7,112,V2,['Boulder'],15.0,1,,,California,Fry Boulders,9,9,"['V0+', 'V3', 'V-easy', 'V3']",,3.6875650765003365,4,,4,0.75,,1,
742,Ziggy,1.5,2,V3,['Boulder'],12.0,1,,,California,Jimmy Cliff Area,2,0,"['V1', 'V-easy', 'V0', 'V0-', 'V0-', 'V-easy', 'V-easy', 'V-easy']",,1.7649512148459905,5,,8,3.375,,1,
746,Ceremonial Campus Problem,1.9,13,V2,['Boulder'],12.0,1,,,California,Painted Savage…,1,0,"['V0', 'V0']",,1.9282038317527121,4,,2,2.0,,1,
747,Ministry of Truth,1.5,2,V0-,['Boulder'],22.0,1,,,California,Big Brother Bou…,0,0,"['V0+', 'V0', 'V2', 'V4']",,1.7649512148459905,2,,4,1.5,,1,
752,Mini-Arete,1.6,19,V-easy,['Boulder'],10.0,1,,,California,Chocolate Boulders,2,0,"['V-easy', 'V-easy', 'V1+', 'V0']",,1.6347426822268987,1,,4,0.75,,1,
756,Cirque Du Soleil,4.0,2,V3,['Boulder'],10.0,1,,,Nevada,Red Spring Boul…,1,1,"['V4-', 'V1']",,3.431617881512657,5,,2,0.5,,1,
757,"Refried Beans Me, Sour Cream Me",1.7,3,V0,['Boulder'],12.0,1,,,Nevada,05-Sandstone Qu…,2,0,"['V1', '5.10d', 'V3', 'V0']",,1.8487134111344927,2,,4,1.25,,1,
758,Act of Contrition,3.6,8,V3,['Boulder'],20.0,1,R,,California,Turtle Rock Cir…,1,2,[],,3.454983738281997,5,,0,,2.0,1,
759,Torque Spanner,3.5,19,V8,['Boulder'],8.0,1,,,California,Camp 4 Boulders,1,5,"['V6', 'V1', 'V0']",,3.4397426822268984,10,,3,5.666666666666667,,1,
760,Wood Yard Arete,3.4,5,V6,['Boulder'],20.0,1,,,California,Yosemite Valle…,1,1,"['V4', 'V4']",,3.215808940756329,8,,2,2.0,,1,
761,Heart and Sole Left,2.3,3,V2,['Boulder'],15.0,1,,,Nevada,W Cluster,1,0,"['V2', 'V1', 'V7', 'V9']",,2.298713411134493,4,,4,2.75,,1,
766,Leftmost Face,1.6,31,V-easy,['Boulder'],5.0,1,,,Nevada,Kraft Boulders,0,0,"['V0', 'V0+', 'V1-2', 'V0+', 'V2', 'V0-', 'V3', 'V0', 'V0-1', 'V0+', 'V0', 'V0', 'V1', 'V-easy', 'V1-', 'V-easy', 'V-easy']",,1.6217141763918117,1,,17,1.2941176470588234,,1,
775,X Offender,1.8,12,V2,['Boulder'],18.0,1,,,California,Hang,2,7,"['V0', 'V3', 'V-easy', 'V0-']",,1.8380656649644596,4,,4,1.5,,1,
776,Thunderbird,4.0,1,V11,['Boulder'],30.0,1,,,California,Puppy Boulders,0,0,"['V3', 'V6', 'V8', 'V10-', 'V11']",,3.1474268222689856,13,,5,3.4000000000000004,,1,
777,Steam Train,2.7,6,V2,['Boulder'],18.0,1,,,California,Echo Rock Boulders,1,1,"['V-easy', 'V-easy']",,2.6421219492197103,4,,2,3.0,,1,
779,Just Say No,2.0,2,V3,['Boulder'],16.0,1,PG13,,Nevada,Stooge Boulders,1,0,[],,2.0982845481793237,5,,0,,1.0,1,
782,The Offering Scam,2.7,23,V3,['Boulder'],15.0,1,,,Nevada,Red Spring Boul…,0,2,"['V5', 'V6', 'V11', 'V10']",,2.683118901855749,5,,4,5.0,,1,
785,Warm-up This,3.0,1,V1+,['Boulder'],18.0,1,PG13,,California,T J Slabs,1,0,"['V0', 'V0', 'V0', 'V2+', 'V0', 'V0-']",,2.6474268222689856,3,,6,0.6666666666666665,1.0,1,
787,Lieback,2.0,1,V2,['Boulder'],15.0,1,,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', '5.7', 'V4', 'V2', 'V6', 'V3']",,2.1474268222689856,4,,28,0.0,,1,
789,Bodacious Rail,2.1,15,V1,['Boulder'],15.0,1,,,California,Chocolate Boulders,5,0,"['V3', 'V4', 'V-easy', 'V3', 'V0-']",,2.1121783527836233,3,,5,0.7999999999999998,,1,
790,Wine Traverse,3.4,7,V0-,['Boulder'],30.0,1,,,California,Camp 4 Boulders,0,1,"['V12', 'V0+', 'V4', 'V2', 'V0-']",,3.2618567055672467,2,,5,3.5999999999999996,,1,
793,Fish Head,3.0,1,V7,['Boulder'],10.0,1,,,California,Cathedral Boulders,1,0,"['V0', 'V5', 'V3']",,2.6474268222689856,9,,3,4.333333333333333,,1,
